sample_id,collector_id,miluska_id,date,year,river,location,r_mile,lat,long,live_dead,sex,stage,total,fork,weight_lbs,weight_g,cohort,first_age,second_age,final_age,scale_age,rps,rpsm,age_afs,skip_spawn,ovary_weight,egg_stage,age_id,comments,,,,,
618,3410,3110,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,371,,0,2017,4,,4,,no,0,,,,,,,,,,,
619,3411,3111,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,401,,0,2017,4,,4,,no,0,,,,,,,,,,,
620,3412,3112,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,female,,,430,,0,2016,5,,5,,yes,3,,,,,,,,,,,
621,3413,3113,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,387,,0,2014,7,,7,,yes,1,,,,,,,,,,,
622,3414,3114,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,418,,0,2015,6,,6,,no,,,,,,,,,,,,
623,3415,3115,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,382,,0,2016,5,,5,,yes,1,,,,,,,,,,,
624,3416,3116,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,401,,0,2015,6,,6,,no,0,,,,,,,,,,,
625,3417,3117,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,382,,0,2021,,,,,yes,1,,,,,,,,,,,
626,3418,3118,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,468,,0,2014,7,,7,,yes,3,,,,,,,,,,,
627,3419,3119,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,416,,0,2015,6,,6,,yes,3,,,,,,,,,,,
628,3420,3120,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,male,,,386,,0,2014,7,,7,,no,0,,,,,,,,,,,
629,3421,3121,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,393,,0,2016,5,,5,,no,,,,,,,,,,,,
630,3422,3122,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,371,,0,2017,4,,4,,no,0,,,,,,,,,,,
631,3423,3123,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,426,,0,2016,5,,5,,no,0,,,,,,,,,,,
632,3424,3124,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,female,,,434,,0,2013,8,,8,,yes,2,,,,,,,,,,,
633,3425,3125,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,427,,0,2015,6,,6,,no,0,,,,,,,,,,,
634,3426,3126,6/16/21,2021,Delaware River,Milford,247,41.308861,-74.797145,dead,unknown,,,496,,0,2016,5,,5,,no,,,,,,,No scales,,,,,
635,3427,3127,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,413,,0,2015,6,,6,,no,0,,,,,,,,,,,
636,3428,3128,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,462,,0,2013,8,,8,,yes,3,,,,,,,,,,,
637,3429,3129,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,447,,0,2014,7,,7,,yes,3,,,,,,,,,,,
638,3430,3130,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,443,,0,2014,7,,7,,yes,2,,,,,,,,,,,
639,3431,3131,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,476,,0,2012,9,,9,,yes,3,,,,,,,,,,,
640,3432,3132,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,482,,0,2014,7,,7,,yes,3,,,,,,,,,,,
641,3433,3133,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,425,,0,2017,4,,4,,yes,2,,,,,,,,,,,
642,3434,3134,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,454,,0,2014,7,,7,,yes,3,,,,,,,,,,,
643,3435,3135,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,471,,0,2013,8,,8,,yes,2,,,,,,,,,,,
644,3436,3136,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,436,,0,2015,6,,6,,yes,1,,,,,,,,,,,
645,3437,3137,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,473,,0,2016,5,,5,,yes,3,,,,,,,,,,,
646,3438,3138,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,447,,0,2013,8,,8,,yes,2,,,,,,,,,,,
647,3439,3139,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,428,,0,2015,6,,6,,yes,3,,,,,,,,,,,
648,3440,3140,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,443,,0,2013,8,,8,,yes,2,,,,,,,,,,,
649,3441,3141,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,396,,0,2015,6,,6,,no,0,,,,,,,,,,,
650,3442,3142,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,478,,0,2012,9,,9,,yes,3,,,,,,,,,,,
651,3443,3143,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,418,,0,2014,7,,7,,yes,4,,,,,,,,,,,
652,3444,3144,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,433,,0,2014,7,,7,,no,0,,,,,,,,,,,
653,3445,3145,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,420,,0,2016,5,,5,,yes,1,,,,,,,,,,,
654,3446,3146,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,413,,0,2013,8,,8,,no,0,,,,,,,,,,,
655,3447,3147,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,436,,0,2014,7,,7,,no,,,,,,,,,,,,
656,3448,3148,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,453,,0,2014,7,,7,,yes,2,,,,,,,,,,,
657,3449,3149,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,461,,0,2013,8,,8,,yes,2,,,,,,,,,,,
658,3450,3150,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,441,,0,2012,9,,9,,yes,3,,,,,,,,,,,
659,3451,3151,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,425,,0,2014,7,,7,,yes,1,,,,,,,,,,,
660,3452,3152,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,425,,0,2016,5,,5,,yes,1,,,,,,,,,,,
661,3453,3153,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,female,,,433,,0,2015,6,,6,,no,0,,,,,,,,,,,
662,3454,3154,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,409,,0,2015,6,,6,,no,0,,,,,,,,,,,
663,3455,3155,6/16/21,2021,Delaware River,Narrowsburgh,290,41.611602,-75.058614,dead,male,,,414,,0,2016,5,,5,,no,0,,,,,,,,,,,
664,3456,3156,6/16/21,2021,Delaware River,Ten Mile,284,41.553351,-75.018665,dead,male,,,475,,0,2014,7,,7,,yes,4,,,,,,,,,,,
665,3457,3157,6/16/21,2021,Delaware River,Upper Hancock,331,41.949481,-75.28135,dead,male,,,463,,0,2013,8,,8,,no,0,,,,,,,,,,,
666,3458,3158,6/23/21,2021,Delaware River,Upper Hancock,331,41.962135,-75.262915,dead,female,,,447,,0,2016,5,,5,,no,0,,,,,,,,,,,
667,3459,3159,6/23/21,2021,Delaware River,Upper Hancock,331,41.949481,-75.28135,dead,male,,,449,,0,2016,5,,5,,yes,3,,,,,,,,,,,
668,3460,3160,6/23/21,2021,Delaware River,Long Eddy,315,41.84884,-75.134754,dead,male,,,423,,0,2016,5,,5,,no,0,,,,,,,,,,,
669,3461,3161,6/23/21,2021,Delaware River,Lordville,321,41.868015,-75.214126,dead,female,,,466,,0,2014,7,,7,,yes,1,,,,,,Fish from the Meullers!,,,,,
670,3462,3162,6/23/21,2021,Delaware River,Lordville,321,41.868015,-75.214126,dead,male,,,413,,0,2013,8,,8,,yes,2,,,,,,Fish from the Meullers!,,,,,
671,3463,3163,6/23/21,2021,Delaware River,Upper Hancock,331,41.962135,-75.262915,live,male,ripe,,417,1.6,725.7472,2015,6,,6,,no,0,,,,,,Matt's,,,,,
672,3464,3164,6/23/21,2021,Delaware River,Upper Hancock,331,41.962135,-75.262915,live,female,ripe,,471,2.5,1133.98,2013,8,,8,,yes,3,,,,,,Matt's,,,,,
673,3465,3165,6/25/21,2021,Delaware River,Upper Hancock,331,41.949481,-75.28135,dead,male,,,390,,0,2010,11,,11,,no,0,,,,,,,,,,,
674,3466,3166,6/25/21,2021,Delaware River,Upper Hancock,331,41.949481,-75.28135,dead,female,,,478,,0,2015,6,,6,,yes,3,,,,,,,,,,,
675,3467,3167,6/25/21,2021,Delaware River,Upper Hancock,331,41.949481,-75.28135,dead,male,,,440,,0,2015,6,,6,,yes,3,,,,,,,,,,,
676,3468,3168,6/28/21,2021,Delaware River,Long Eddy,315,41.84884,-75.134754,dead,male,,,481,,0,2013,8,,8,,no,0,,,,,,,,,,,
677,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,170,,,2018,1,,1,,no,,,,,,,YOY,,,,,
678,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,170,,,2018,1,,1,,no,,,,,,,YOY,,,,,
679,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
680,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
681,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
682,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
683,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
684,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
685,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
686,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
687,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
688,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,48,,,2018,1,,1,,no,,,,,,,YOY,,,,,
689,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
690,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
691,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
692,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
693,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
694,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
695,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,57,,,2018,1,,1,,no,,,,,,,YOY,,,,,
696,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
697,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
698,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
699,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
700,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
701,,,8/5/19,2019,Delaware River,Trenton,134,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
702,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,45,,,2018,1,,1,,no,,,,,,,YOY,,,,,
703,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,48,,,2018,1,,1,,no,,,,,,,YOY,,,,,
704,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
705,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
706,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,48,,,2018,1,,1,,no,,,,,,,YOY,,,,,
707,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,41,,,2018,1,,1,,no,,,,,,,YOY,,,,,
708,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,44,,,2018,1,,1,,no,,,,,,,YOY,,,,,
709,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
710,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,44,,,2018,1,,1,,no,,,,,,,YOY,,,,,
711,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,44,,,2018,1,,1,,no,,,,,,,YOY,,,,,
712,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,38,,,2018,1,,1,,no,,,,,,,YOY,,,,,
713,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
714,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
715,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,40,,,2018,1,,1,,no,,,,,,,YOY,,,,,
716,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,40,,,2018,1,,1,,no,,,,,,,YOY,,,,,
717,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,39,,,2018,1,,1,,no,,,,,,,YOY,,,,,
718,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,39,,,2018,1,,1,,no,,,,,,,YOY,,,,,
719,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,39,,,2018,1,,1,,no,,,,,,,YOY,,,,,
720,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
721,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,40,,,2018,1,,1,,no,,,,,,,YOY,,,,,
722,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
723,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
724,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,46,,,2018,1,,1,,no,,,,,,,YOY,,,,,
725,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,37,,,2018,1,,1,,no,,,,,,,YOY,,,,,
726,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
727,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,82,,,2018,1,,1,,no,,,,,,,YOY,,,,,
728,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
729,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
730,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
731,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
732,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,24,,,2018,1,,1,,no,,,,,,,YOY,,,,,
733,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,48,,,2018,1,,1,,no,,,,,,,YOY,,,,,
734,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
735,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
736,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
737,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
738,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
739,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
740,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,48,,,2018,1,,1,,no,,,,,,,YOY,,,,,
741,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
742,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
743,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
744,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
745,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,49,,,2018,1,,1,,no,,,,,,,YOY,,,,,
746,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
747,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,45,,,2018,1,,1,,no,,,,,,,YOY,,,,,
748,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
749,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,39,,,2018,1,,1,,no,,,,,,,YOY,,,,,
750,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,37,,,2018,1,,1,,no,,,,,,,YOY,,,,,
751,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
752,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
753,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
754,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
755,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
756,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
757,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
758,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
759,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
760,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
761,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,49,,,2018,1,,1,,no,,,,,,,YOY,,,,,
762,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2018,1,,1,,no,,,,,,,YOY,,,,,
763,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
764,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
765,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
766,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
767,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2018,1,,1,,no,,,,,,,YOY,,,,,
768,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
769,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
770,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
771,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,51,,,2018,1,,1,,no,,,,,,,YOY,,,,,
772,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
773,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
774,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,37,,,2018,1,,1,,no,,,,,,,YOY,,,,,
775,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,35,,,2018,1,,1,,no,,,,,,,YOY,,,,,
776,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
777,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
778,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
779,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
780,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
781,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
782,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
783,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
784,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
785,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
786,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
787,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
788,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
789,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,46,,,2018,1,,1,,no,,,,,,,YOY,,,,,
790,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
791,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
792,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,51,,,2018,1,,1,,no,,,,,,,YOY,,,,,
793,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2018,1,,1,,no,,,,,,,YOY,,,,,
794,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
795,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
796,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
797,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
798,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
799,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
800,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
801,,,8/5/19,2019,Delaware River,Phillipsburg,183,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
802,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
803,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
804,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
805,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,43,,,2018,1,,1,,no,,,,,,,YOY,,,,,
806,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,49,,,2018,1,,1,,no,,,,,,,YOY,,,,,
807,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
808,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,36,,,2018,1,,1,,no,,,,,,,YOY,,,,,
809,,,8/6/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,37,,,2018,1,,1,,no,,,,,,,YOY,,,,,
